unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_stage4,confidence
49,62,-0.0002,-0.0001,100.0,0.2646370023419138,0.2826384811117641,0.4179407176287029,0.875,0.2638888888888893,0.6588235294116203,0.185145815039057,0.3333333333333357,0.3200000000000038,0.2531839021905249,0.6309523809522943,0.2045371195054173,0.5738773539352984,0.4545454545454532,0.577380952380949,0.5564523610724557,2,2,-0.082435469812135,-0.1695368077792036,-10.081472,-62.29881,2,2,4,0.647811966938257,0.647811966938257
49,69,-0.0054,0.0003,100.0,0.2037470725995263,0.2881190056762577,0.2730109204368176,0.9375,0.3079501915708782,0.6647058823530188,0.2067292138466427,0.3333333333333357,0.2742857142857176,0.2934284258787549,0.6428571428573377,0.2218263739718153,0.5931916948334113,0.4545454545454532,0.5178571428571388,0.4724000371091925,4,2,-0.1289073392004183,-0.2024357342480434,12.4162855,-9.454855,4,4,2,0.3840736698133128,0.61589857624951
49,81,-0.0015,0.0003,100.0,0.2622950819672098,0.2887062047367408,0.3021840873634964,0.875,0.2811302681992345,0.6588235294116203,0.2020150667837512,0.3333333333333357,0.3657142857142865,0.2939378502292378,0.636904761904816,0.1995075182061043,0.5313858039594415,0.1818181818181798,0.6011904761904745,0.5458762408386661,4,1,-0.1278009091095637,-0.3099199249800599,-19.21591,-37.14225,4,4,2,0.27931618758371335,0.7206047710349052
49,90,0.0004,-0.0001,100.0,0.1943793911006821,0.4302211783127809,0.2848673946957873,0.875,0.2950191570881202,0.647058823529278,0.1979479595137903,0.3333333333333357,0.2914285714285753,0.2995415180845633,0.6309523809522943,0.2183685230785315,0.510622887493966,0.2727272727272734,0.4999999999999964,0.5262083681232035,4,1,-0.1244826956027658,-0.2701461967353319,-20.201107,-42.47575,4,4,2,0.2654298803403618,0.7345177263234025
49,91,0.0012,0.0003,100.0,0.1803278688524585,0.2605206498336265,0.4165366614664592,0.875,0.2935823754789268,0.6352941176469358,0.2038175347783877,0.3333333333333357,0.3371428571428616,0.3046357615894024,0.6428571428573377,0.2064232199926579,0.5207629164654755,0.2727272727272734,0.5059523809523796,0.4690602096669458,4,1,-0.1331278568775731,-0.2323390122797647,-23.32903,-44.074398,4,4,2,0.23748273343926035,0.762379606503959
49,108,-0.004,-0.0003,100.0,0.2810304449648697,0.3454687805832854,0.3148205928237111,0.875,0.2863984674329529,0.6529411764706765,0.1711882423626178,0.3333333333333357,0.3200000000000038,0.3010697911360118,0.6488095238096321,0.2246555247026762,0.5651859005311444,0.3636363636363668,0.5416666666666643,0.5118285555246302,4,2,-0.0981075108613023,-0.2057231927892692,0.035790715,-60.160976,4,4,2,0.1674092501151508,0.8325289677255872
49,227,0.0012,-0.0003,100.0,0.5831381733021033,0.5231943628890185,0.6433697347893883,0.9375,0.6216475095785441,0.8588235294116657,0.3424227018533017,0.6666666666666714,0.7085714285714317,0.671930718288337,0.8095238095238528,0.3541677581600027,0.3169966199903413,0.6363636363636402,0.7857142857142847,0.737823545783467,0,0,0.923958611385657,-0.0840851733641863,64.406105,9.441586,0,0,1,0.0,0.5571247165159812
49,230,-0.0032,0.0004,100.0,0.3067915690866414,0.4096692111959292,0.5304212168486728,0.9375,0.6503831417624539,0.8411764705881524,0.3428386560059167,0.6666666666666714,0.4742857142857168,0.7035150280183409,0.875,0.4032587625085071,0.3331723804925168,0.6363636363636402,0.7083333333333321,0.7075795528342148,3,0,0.7772348872722556,-0.2829115464207976,67.62307,-4.1158633,1,1,0,0.0,0.5330045584948168
49,231,-0.0054,0.0001,100.0,0.3208430913348934,0.6799765120375802,0.5995319812792488,0.875,0.6484674329501914,0.8352941176469812,0.3386791144798238,0.6666666666666714,0.5942857142857143,0.6754966887417204,0.8392857142857792,0.3673704615707009,0.2578464509898595,0.6363636363636402,0.702380952380949,0.7565636886538627,0,0,0.8889499306071009,-0.1912368129436593,63.26399,5.977228,0,0,1,0.0,0.5148216769849308
54,6,0.0018,0.0003,100.0,0.5245901639344197,0.4480328831473876,0.3848673946957888,1.0,0.187739463601531,0.7294117647056737,0.1608356056754658,0.3333333333333357,0.3942857142857185,0.1910341314314827,0.6607142857144481,0.1596374495730046,0.6038145823273773,0.4545454545454532,0.3571428571428576,0.332034511550237,1,4,-0.149163738870981,0.1768062448284071,-20.274626,45.60354,3,3,4,0.5364703984707846,0.5364703984707846
54,7,0.0037,0.0003,100.0,0.3442622950819611,0.5153650420826033,0.450546021840875,1.0,0.2030651340996172,0.72352941176473,0.1341683227804253,0.3333333333333357,0.4228571428571435,0.1757514009169654,0.6904761904763745,0.1637763923088968,0.5968131337518088,0.3636363636363668,0.3690476190476168,0.3818536042304465,4,4,-0.1479371598528975,0.1280644656684494,-37.261246,30.75729,4,4,3,0.4983866901795246,0.5001932698932129
54,14,0.0014,-0.0003,100.0,0.2763466042154334,0.3720884713251138,0.5127925117004679,1.0,0.1743295019157074,0.741176470588016,0.1414244118870442,0.3333333333333357,0.4114285714285728,0.1772796739684139,0.6845238095238528,0.132498559228793,0.7032834379526811,0.4545454545454532,0.4107142857142811,0.4948510993598667,4,4,-0.1576613487274594,0.113562765197209,2.8418107,18.039003,4,4,3,0.3459199851136897,0.6537309521829396
54,17,-0.0021,-0.0001,100.0,0.3466042154566935,0.3707183401839913,0.4347893915756629,1.0,0.1920498084291182,0.7117647058823877,0.1593104404492322,0.3333333333333357,0.4457142857142884,0.1895058583800306,0.7083333333332575,0.1439199455126498,0.7088363109608871,0.4545454545454532,0.5714285714285694,0.313201595695336,4,4,-0.1419366389224279,0.1165510894433016,-11.099935,37.597065,4,4,3,0.33989416827628294,0.65937032443802
54,23,0.0009,-0.0,100.0,0.4098360655737849,0.4413779604619279,0.4659906396255842,1.0,0.1781609195402325,0.7352941176470722,0.1321347691454448,0.3333333333333357,0.5600000000000023,0.2307692307692264,0.7083333333332575,0.1507308639388043,0.5770159343312429,0.2727272727272734,0.452380952380949,0.4457741905557135,4,2,-0.0808206333564842,0.0966242261895155,-43.328613,22.04866,4,4,3,0.48819139970088654,0.49712464843529497
54,36,0.0033,-0.0003,100.0,0.4964871194379441,0.4816989626149954,0.4854914196567854,1.0,0.233716475095786,0.7000000000000455,0.1472939871516416,0.3333333333333357,0.3771428571428608,0.2170147733061611,0.7440476190474783,0.1831089223031341,0.7117334620956086,0.2727272727272734,0.3988095238095219,0.3656183319417394,1,2,-0.1446069171986619,0.1499569388966253,-44.392292,25.03959,3,3,4,0.5437309390427232,0.5437309390427232
54,56,-0.0013,-0.0003,100.0,0.3606557377049171,0.4648659228811915,0.4624024960998447,1.0,0.1973180076628367,0.7117647058823877,0.1582474465036725,0.3333333333333357,0.4628571428571462,0.2083545593479385,0.6964285714286689,0.1710588358568614,0.6885562530178646,0.3636363636363668,0.4345238095238066,0.4323221078022072,4,4,-0.1218236775551937,0.1276268711745576,-35.58507,29.623814,4,4,3,0.227757088125868,0.7709052101297483
54,59,0.0018,0.0003,100.0,0.3044496487119374,0.4143668036797834,0.5074882995319783,1.0,0.1570881226053622,0.7000000000000455,0.1537643850811108,0.3333333333333357,0.4457142857142884,0.1884870096790649,0.7142857142857792,0.1797558547702564,0.6211974891356853,0.3636363636363668,0.3988095238095219,0.4816773355598869,4,2,-0.1403552151948335,0.0958938535798603,-34.584908,28.246246,4,4,3,0.4288394457626297,0.561438744424084
60,105,-0.0016,0.0003,100.0,0.377049180327873,0.4255235858289303,0.2324492979719181,0.8125,0.2423371647509569,0.6176470588234224,0.1833895641724794,0.3333333333333357,0.3771428571428608,0.254712175241977,0.6309523809522943,0.2008173102111357,0.4700627716079211,0.3636363636363668,0.5416666666666643,0.5189720753316642,2,1,-0.0927997570674206,-0.1999085123674574,-6.4524393,-76.469536,2,2,4,0.7028249110684816,0.7028249110684816
60,117,0.0018,-0.0002,100.0,0.2903981264637139,0.4261107848894099,0.2542901716068613,0.875,0.2964559386973171,0.6352941176469358,0.2130609603919211,0.3333333333333357,0.2857142857142882,0.2771268466632719,0.6547619047621538,0.2226646408550294,0.485272815065187,0.1818181818181798,0.553571428571427,0.5229613136654621,4,1,-0.1288235436031737,-0.3072756927921231,-14.605482,-33.36541,4,4,2,0.16969114782005104,0.8302662282145248
60,120,-0.0023,0.0005,100.0,0.2622950819672098,0.3977294969661358,0.3878315132605294,0.8125,0.277777777777775,0.6882352941177032,0.1727596247169245,0.3333333333333357,0.2000000000000028,0.3010697911360118,0.6726190476190368,0.221983549012414,0.5671173346209564,0.2727272727272734,0.5059523809523796,0.5877168568512872,4,1,-0.1162663039460041,-0.2631896204385168,-21.226217,-47.87228,4,4,2,0.34979042037876,0.6501672845678096
60,121,0.0057,0.0002,100.0,0.3864168618266888,0.3511450381679388,0.3739469578783136,0.8125,0.2447318007662851,0.6705882352939625,0.2089476359939013,0.3333333333333357,0.3428571428571452,0.252674477840042,0.636904761904816,0.2305757845654028,0.517141477547078,0.4545454545454532,0.6190476190476168,0.5235179515725044,2,2,-0.0309530985609052,-0.1544538647432087,2.8986063,-74.706764,2,2,4,0.5185136681039815,0.5185136681039815
60,176,-0.0023,0.0005,100.0,0.4192037470726006,0.5089058524173034,0.636661466458655,0.875,0.6767241379310356,0.8411764705881524,0.3561491888894039,0.6666666666666714,0.6285714285714299,0.6714212939378541,0.8154761904763745,0.3726620212710188,0.3044422984065704,0.5454545454545467,0.755952380952376,0.7788292049355228,3,0,0.8770925653168655,-0.2250931827286368,65.8908,5.709104,1,1,0,0.0,0.6530104613629587
62,128,-0.0039,-0.0002,100.0,0.2599531615925059,0.4427480916030539,0.3287051482059304,0.875,0.2782567049808406,0.6352941176469358,0.1795073254147965,0.3333333333333357,0.2742857142857176,0.252674477840042,0.6309523809522943,0.2004505684497246,0.497102848865282,0.3636363636363668,0.5892857142857082,0.4854810279246706,2,1,-0.1021355776127146,-0.2225931883897738,-6.259135,-63.485226,2,2,4,0.5598617392492284,0.5598617392492284
62,148,0.0014,0.0001,100.0,0.2529274004683657,0.3133685652769635,0.2945397815912649,0.875,0.2567049808429118,0.6823529411763047,0.1929565096824816,0.3333333333333357,0.2685714285714304,0.2720326031584328,0.6190476190474783,0.1958924922722218,0.4647513278609381,0.2727272727272734,0.5357142857142847,0.5904072734019863,4,2,-0.1391519325755095,-0.3220785610824108,-5.3736825,-30.932802,4,4,2,0.3552825257190715,0.644572144317966
62,151,0.0,-0.0004,100.0,0.3606557377049171,0.4098649442160891,0.4068642745709852,0.875,0.2638888888888893,0.6352941176469358,0.210103064195593,0.3333333333333357,0.2114285714285735,0.2516556291390728,0.6607142857144481,0.2142295803426392,0.510622887493966,0.3636363636363668,0.5297619047619051,0.5716671305315906,2,1,-0.0847610333820676,-0.1942777814956998,-1.6821028,-68.97939,2,2,4,0.6218162547371187,0.6218162547371187
62,154,-0.0,-0.0005,100.0,0.4238875878220085,0.4049716187120786,0.2221528861154453,0.8125,0.2543103448275836,0.694117647058647,0.1570458011739077,0.3333333333333357,0.3314285714285745,0.2241467142129387,0.625,0.2034892859013979,0.536455818445198,0.3636363636363668,0.6130952380952372,0.6121161517766041,2,2,-0.0826882042649244,-0.23682585935129,3.0558283,-69.98755,2,2,4,0.8358820345692348,0.8358820345692348
62,156,0.0008,-0.0001,100.0,0.2107728337236381,0.4047758856919188,0.2984399375975037,0.8125,0.2720306513409944,0.6235294117645935,0.1679992605259528,0.3333333333333357,0.2457142857142855,0.2842587875700459,0.6488095238096321,0.2146487137842427,0.5108643167551925,0.2727272727272734,0.6190476190476168,0.4967065590500077,4,1,-0.1392261261429213,-0.3224385688430796,-17.554405,-45.68204,4,4,2,0.38127440523974554,0.6187255947602546
62,224,0.0001,0.0003,100.0,0.4379391100702605,0.5382658054413767,0.6421216848673943,0.875,0.6834291187739474,0.8176470588234679,0.3439478670795353,0.6666666666666714,0.5485714285714316,0.703005603667858,0.8214285714286689,0.3751244302404757,0.2602607436021209,0.5454545454545467,0.7440476190476168,0.7708507282679271,3,0,0.8804844805867735,-0.2598775226393772,65.97268,5.614211,1,1,0,0.0,0.7000194800582574
65,136,-0.0021,-0.0,100.0,0.3606557377049171,0.4946173419455846,0.3647425897035887,1.0,0.1867816091954033,0.676470588235361,0.1826500901233956,0.3333333333333357,0.5200000000000031,0.2017320427916473,0.7083333333332575,0.1999266516477149,0.6475132786093667,0.4545454545454532,0.5714285714285694,0.4502272938120448,4,2,-0.052662869000539,0.0872694088729498,6.9190183,30.905462,4,4,3,0.4709272404321832,0.494118341753683
67,18,-0.0001,0.0002,100.0,0.4426229508196684,0.5143863769817969,0.4141965678627137,1.0,0.1930076628352495,0.7000000000000455,0.1930027268105547,0.3333333333333357,0.4457142857142884,0.1635252165053486,0.7023809523811906,0.2204117986063778,0.6566875905359737,0.2727272727272734,0.4226190476190474,0.38305965302904,4,2,-0.1515949259287674,0.1305357866006374,-44.185158,17.716282,4,4,3,0.27936722699587085,0.7203024423209339
67,28,0.0028,-0.0001,100.0,0.3817330210772809,0.4014484243491871,0.4430577223088932,1.0,0.1585249042145555,0.6705882352939625,0.1702176826731971,0.3333333333333357,0.4914285714285711,0.1991849210392224,0.7083333333332575,0.2014984020537511,0.6479961371318197,0.3636363636363668,0.428571428571427,0.4325076537712213,4,4,-0.1380645885981921,0.1184787728439794,-35.690544,28.607374,4,4,3,0.331160349237181,0.6684591418487865
67,33,0.003,-0.0003,100.0,0.4894613583138039,0.371109806224311,0.3751950078003112,1.0,0.2188697318007619,0.6705882352939625,0.1983639136663981,0.3333333333333357,0.4342857142857177,0.202750891492613,0.6785714285715585,0.2133389217792185,0.7199420569773061,0.4545454545454532,0.4583333333333286,0.3517951572502085,1,4,-0.1361156467478286,0.1489054824113314,-10.521286,27.78305,3,3,4,0.5183440087031225,0.5183440087031225
67,45,0.0037,0.0001,100.0,0.4754098360655803,0.3990996281072654,0.4999999999999964,1.0,0.2064176245210696,0.7000000000000455,0.1903683505106954,0.3333333333333357,0.4685714285714297,0.1813550687722873,0.6785714285715585,0.1980405511604672,0.7122163206180581,0.2727272727272734,0.5059523809523796,0.4958716021894425,4,2,-0.1111091399411072,0.0952199574501253,-44.58556,20.67412,4,4,3,0.4899219100780232,0.502081271453611
67,55,0.0037,0.0002,100.0,0.3676814988290289,0.636523781561948,0.3744149765990627,1.0,0.2169540229885065,0.7000000000000455,0.1825114387391906,0.3333333333333357,0.4742857142857168,0.1747325522159997,0.6726190476190368,0.2039084193430085,0.6306132303235152,0.4545454545454532,0.5357142857142847,0.5127562853697007,2,4,-0.0234149705370978,0.0949345880187962,7.8442006,30.895075,2,2,3,0.4534566664957251,0.46114150249257857
67,60,-0.002,-0.0002,100.0,0.3864168618266888,0.3345077314542983,0.4901716068642727,1.0,0.2203065134099624,0.6588235294116203,0.1922170356334049,0.3333333333333357,0.3885714285714279,0.1981660723382567,0.7083333333332575,0.2065803950332636,0.6284403669724803,0.4545454545454532,0.3154761904761898,0.4003154281473229,4,2,-0.1479099496877192,0.1396652918829602,-3.5765417,21.535183,4,4,3,0.4423067405722194,0.5571432713826661
67,72,-0.002,0.0003,100.0,0.3302107728337091,0.4603640634174972,0.3567862714508578,1.0,0.185823754789272,0.7176470588233315,0.1708185053380759,0.3333333333333357,0.4171428571428599,0.1996943453897124,0.6547619047621538,0.1995075182061043,0.6511347175277642,0.5454545454545467,0.4702380952380913,0.4173856572965988,4,4,-0.1097124936950513,0.1029905044014531,17.205173,30.066135,4,4,3,0.47851108444039475,0.49871389001384037
67,75,-0.0024,-0.0001,100.0,0.3700234192037328,0.3196320219221,0.4535101404056156,1.0,0.185823754789272,0.6529411764706765,0.2162499422285932,0.3333333333333357,0.457142857142859,0.1915435557819655,0.6785714285715585,0.2163252475506851,0.6687590535972951,0.4545454545454532,0.4940476190476168,0.3610724557009028,4,2,-0.1364442756558201,0.1164131944159987,-6.120418,23.543226,4,4,3,0.27752694748416395,0.72164852078977
67,78,-0.0012,-0.0001,100.0,0.4145199063231928,0.4419651595224145,0.551014040561622,1.0,0.2045019157088106,0.694117647058647,0.1838517354531603,0.3333333333333357,0.360000000000003,0.219561895058586,0.6428571428573377,0.2122386964949925,0.6974891356832451,0.3636363636363668,0.3630952380952372,0.3801836905093232,1,2,-0.1539279473709711,0.1654081720071962,-33.636257,24.690104,3,3,4,0.5522053997518569,0.5522053997518569
67,83,-0.0042,0.0003,100.0,0.4777517564402842,0.3920532393814824,0.4934477379095163,1.0,0.1704980842911858,0.7117647058823877,0.2093173730184432,0.3333333333333357,0.3714285714285772,0.2154865002547126,0.6666666666669698,0.1940587834651808,0.7049734427812666,0.3636363636363668,0.3809523809523796,0.3951201410149387,1,2,-0.1644158649925919,0.1582515799670649,-32.6183,23.518295,3,3,4,0.5655290772665401,0.5655290772665401
67,99,-0.0006,-0.0,100.0,0.3981264637002084,0.570561753767862,0.3948517940717622,1.0,0.1762452107279664,0.7117647058823877,0.1858390719600677,0.3333333333333357,0.3771428571428608,0.2052980132450308,0.6845238095238528,0.2368627861895547,0.7047320135200401,0.4545454545454532,0.428571428571427,0.4259207718712332,1,2,-0.1112448710923899,0.1524535784742939,9.225584,28.520826,3,3,4,0.5843964445880786,0.5843964445880786
67,111,0.0004,0.0001,100.0,0.4519906323184841,0.4715208455666513,0.3901716068642713,1.0,0.1867816091954033,0.6882352941177032,0.2133844802883899,0.3333333333333357,0.3714285714285772,0.176770249617931,0.6904761904763745,0.2075758369570906,0.6149203283437963,0.4545454545454532,0.4166666666666607,0.34307449670656,1,2,-0.1375438710076533,0.1415311041491094,7.91686,26.132189,3,3,4,0.6201967048299624,0.6201967048299624
67,116,-0.0001,-0.0003,100.0,0.4168618266978967,0.4108436093168919,0.4673946957878314,1.0,0.1997126436781577,0.6588235294116203,0.2062208254379101,0.3333333333333357,0.4514285714285719,0.1854304635761572,0.6904761904763745,0.2248650914234815,0.7003862868179631,0.2727272727272734,0.4166666666666607,0.322386121161518,4,2,-0.1851516902986882,0.1458440288802874,-43.322273,23.112282,4,4,3,0.3261505826200868,0.6736685478395927
67,123,-0.0025,0.0005,100.0,0.4262295081967124,0.471912311606971,0.4862714508580339,1.0,0.1676245210727955,0.7294117647056737,0.1874566714424403,0.3333333333333357,0.3942857142857185,0.2052980132450308,0.6726190476190368,0.2303662178445975,0.6352003862868187,0.3636363636363668,0.4464285714285694,0.4146952407458961,4,2,-0.1122814268343328,0.1216591126286911,-29.886843,20.077894,4,4,3,0.4856817648685892,0.5110416485425493
70,7,0.0014,-0.0003,100.0,0.4754098360655803,0.4032100215306364,0.3511700468018688,1.0,0.2255747126436809,0.6588235294116203,0.1642556731524678,0.3333333333333357,0.4228571428571435,0.2241467142129387,0.6488095238096321,0.2279038088751477,0.5782230806373718,0.4545454545454532,0.553571428571427,0.5572873179330173,2,2,-0.04021928587092,-0.018303949376659,10.464241,4.2050257,2,2,4,0.8004762615729519,0.8004762615729519
70,19,0.0028,0.0004,100.0,0.1779859484777546,0.4157369348209059,0.4327613104524168,1.0,0.2452107279693507,0.6823529411763047,0.1728982761011224,0.3333333333333357,0.2914285714285753,0.2180336220071304,0.625,0.2282181589563521,0.5770159343312429,0.5454545454545467,0.553571428571427,0.558864458669639,2,2,-0.0708221393721051,-0.0913749606927983,18.526258,6.9632716,2,2,4,0.7473642308701237,0.7473642308701237
70,86,-0.0016,0.0004,100.0,0.4496487119437802,0.4178899980426713,0.4806552262090449,1.0,0.2432950191570917,0.6823529411763047,0.1897675278458237,0.3333333333333357,0.302857142857146,0.219561895058586,0.6607142857144481,0.2155393723476635,0.6289232254949297,0.4545454545454532,0.3154761904761898,0.3563410334910486,1,2,-0.1428606328089385,0.1442209231085032,13.86298,22.561243,3,3,4,0.723599671464153,0.723599671464153
70,99,0.0017,-0.0002,100.0,0.4449648711943723,0.5515756508122927,0.4644305772230872,1.0,0.2260536398467465,0.7117647058823877,0.2032167121135089,0.3333333333333357,0.3828571428571443,0.1996943453897124,0.6726190476190368,0.2087284539215161,0.6569290197972002,0.3636363636363668,0.3333333333333286,0.5090453659894223,1,2,-0.0941097109401849,0.1382243951386476,-27.754301,25.296396,3,3,4,0.642904811354381,0.642904811354381
74,12,-0.0011,0.0004,100.0,0.4449648711943723,0.4525347426110819,0.5435257410296401,1.0,0.2145593869731819,0.7000000000000455,0.2255395849701926,0.3333333333333357,0.3771428571428608,0.2328069281711684,0.6607142857144481,0.2351338607429127,0.497102848865282,0.4545454545454532,0.4345238095238066,0.5165599777344845,2,2,0.0015725387631113,0.0718777323156235,12.520617,19.843903,2,2,4,0.6185012416553862,0.6185012416553862
74,25,0.0002,-0.0,100.0,0.498829039812648,0.5155607751027631,0.4778471138845539,1.0,0.172892720306514,0.6411764705881069,0.1927716411702178,0.3333333333333357,0.3542857142857194,0.1996943453897124,0.6964285714286689,0.258029024990833,0.5910188314823763,0.4545454545454532,0.428571428571427,0.4309305130346033,1,4,-0.0781062184325189,0.1439917662105829,-6.610155,33.955322,3,3,4,0.5316051506192419,0.5316051506192419
74,27,0.0011,0.0002,100.0,0.2669789227166177,0.4449011548248194,0.451794071762869,1.0,0.200670498084289,0.7000000000000455,0.2334427138697563,0.3333333333333357,0.457142857142859,0.1772796739684139,0.6904761904763745,0.2433069628542981,0.6943505552873006,0.3636363636363668,0.4345238095238066,0.4452175526486677,4,2,-0.1317294950607261,0.0984281924425586,-37.14337,24.918388,4,4,3,0.3784031200639738,0.6200559478632433
74,38,-0.0042,0.0003,100.0,0.3372365339578209,0.3985124290467823,0.4708268330733212,1.0,0.1805555555555535,0.6882352941177032,0.2387114664694678,0.3333333333333357,0.4971428571428617,0.2292409577177778,0.6666666666669698,0.2185780897993368,0.7211492032834386,0.3636363636363668,0.3749999999999964,0.488728082382412,4,2,-0.1228723203583159,0.134310178936077,-37.722588,24.670631,4,4,3,0.458604580424953,0.5273096079662956
74,39,-0.0008,-0.0,100.0,0.3208430913348934,0.6656880015658615,0.5126365054602182,1.0,0.2341954022988517,0.7058823529409892,0.2196237925775293,0.3333333333333357,0.2914285714285753,0.2022414671421302,0.6785714285715585,0.2145439304238436,0.6549975857073882,0.4545454545454532,0.3511904761904709,0.4503200667965501,1,4,-0.0792495611193018,0.1549227510505059,2.2320588,34.274265,3,3,4,0.628263939878394,0.628263939878394
74,44,0.0007,-0.0003,100.0,0.4332552693208527,0.5316108827559205,0.4443057722308872,1.0,0.1652298850574673,0.6647058823530188,0.2471692009058514,0.3333333333333357,0.3200000000000038,0.2221090168110038,0.6666666666669698,0.2611201341226987,0.6784162240463552,0.3636363636363668,0.303571428571427,0.3437239075981075,1,2,-0.180377098447479,0.1765223974427424,-28.792454,24.252274,3,3,4,0.7194860686741518,0.7194860686741518
74,48,0.0003,-0.0004,100.0,0.4426229508196684,0.4423566255627342,0.3861154446177828,1.0,0.1791187739463602,0.676470588235361,0.2374173868835782,0.3333333333333357,0.4857142857142875,0.1920529801324484,0.6726190476190368,0.2462932886257576,0.6752776436504107,0.4545454545454532,0.5476190476190474,0.4832544762965014,4,2,-0.0577700950337045,0.1023968168200625,8.915976,19.831367,4,4,3,0.40583804522468997,0.5433180236620301
74,50,0.0019,-0.0003,100.0,0.4824355971896921,0.4950088079859078,0.4121684867394677,1.0,0.183908045977013,0.6588235294116203,0.1838055183250873,0.3333333333333357,0.4285714285714306,0.2221090168110038,0.6785714285715585,0.2269607586315274,0.6093674553355868,0.3636363636363668,0.3571428571428576,0.4219315335374354,1,2,-0.1191940110328586,0.1361927108969362,-28.614674,22.154833,3,3,4,0.6759518541525115,0.6759518541525115
74,64,-0.0002,0.0001,100.0,0.3817330210772809,0.4623213936191064,0.3937597503900143,1.0,0.2016283524904238,0.7058823529409892,0.2112122752692116,0.3333333333333357,0.457142857142859,0.193581253183904,0.6666666666669698,0.2663069104626174,0.6607918879768242,0.4545454545454532,0.4226190476190474,0.4682252528063841,4,2,-0.0852754813165603,0.1215533458893486,5.108928,26.60366,4,4,3,0.3717092504301146,0.6271343754523158
74,73,0.0002,-0.0002,100.0,0.3489461358313974,0.4284595811313387,0.5709828393135723,1.0,0.1647509578544053,0.694117647058647,0.2242917225123619,0.3333333333333357,0.4057142857142857,0.178807947019866,0.6726190476190368,0.2518468067270873,0.6709319169483372,0.3636363636363668,0.4642857142857117,0.4252713609796821,4,2,-0.1217964330181926,0.1325706220184291,-28.947151,27.253061,4,4,3,0.4519422952603614,0.5467620824152125
74,118,-0.0034,-0.0002,100.0,0.3583138173302131,0.4486200822078707,0.4163806552262095,1.0,0.1690613026819925,0.676470588235361,0.2863613255072366,0.3333333333333357,0.3942857142857185,0.2002037697401952,0.6726190476190368,0.3226279666788869,0.7295992274263661,0.4545454545454532,0.3452380952380913,0.3596808609332989,1,4,-0.1546622547259084,0.1894683861170792,28.46957,32.818443,3,3,4,0.5125994298729392,0.5125994298729392
79,62,-0.0012,0.0001,100.0,0.3957845433255045,0.5825014679976519,0.4858034321372848,1.0,0.1795977011494258,0.6647058823530188,0.2321024171558008,0.3333333333333357,0.3885714285714279,0.2175241976566475,0.6607142857144481,0.2338240687378814,0.772090777402223,0.4545454545454532,0.5476190476190474,0.4667408850542713,1,2,-0.0643982216490939,0.15360292817648,1.4750856,35.888004,3,3,4,0.5387274027961929,0.5387274027961929
79,67,-0.0011,0.0001,100.0,0.4168618266978967,0.4129966725386609,0.2867394695787837,1.0,0.1623563218390806,0.6705882352939625,0.2290058695752677,0.3333333333333357,0.5542857142857152,0.1844116148751915,0.6488095238096321,0.229580342641583,0.6084017382906843,0.5454545454545467,0.3988095238095219,0.5515353928935873,4,4,-0.0699360596550826,0.1162889734175638,12.693393,33.091682,4,4,3,0.3771818321397283,0.5878779699924253
79,83,-0.0017,0.0001,100.0,0.5175644028102795,0.5770209434331584,0.4374414976599041,1.0,0.2030651340996172,0.676470588235361,0.2480473263391402,0.3333333333333357,0.3314285714285745,0.2058074375955136,0.6666666666669698,0.2378582281133745,0.6559633027522977,0.3636363636363668,0.4583333333333286,0.3603302718248464,1,4,-0.1036324209804149,0.1420285618519352,-25.518787,22.841599,3,3,4,0.726684364761376,0.726684364761376
79,94,-0.0057,0.0001,100.0,0.3114754098360492,0.4233705226071649,0.3923556942277706,1.0,0.1930076628352495,0.7058823529409892,0.2068216481027818,0.3333333333333357,0.4400000000000013,0.2109016811003563,0.6726190476190368,0.2272227170325322,0.6199903428295528,0.5454545454545467,0.3809523809523796,0.4360330271824857,4,4,-0.0946910145502049,0.1234648869950679,17.134085,32.81881,4,4,3,0.4554757350350284,0.5194148719369984
79,100,-0.0019,0.0002,100.0,0.3911007025760966,0.3971422979056562,0.3681747269890785,1.0,0.1623563218390806,0.7117647058823877,0.2042334889309955,0.3333333333333357,0.5485714285714316,0.1772796739684139,0.6785714285715585,0.2286372923979627,0.7938194109126009,0.2727272727272734,0.428571428571427,0.4066239910937952,4,2,-0.1971321726999375,0.1511680926639851,-41.46266,23.482698,4,4,3,0.40577196123070447,0.5942098805184677
80,7,-0.0011,-0.0002,100.0,0.3559718969555092,0.4417694265022511,0.5296411856474244,1.0,0.1561302681992344,0.7058823529409892,0.2077922077922096,0.3333333333333357,0.457142857142859,0.2144676515537433,0.6547619047621538,0.2401110703620261,0.7250120714630626,0.2727272727272734,0.3452380952380913,0.5632247889414614,4,2,-0.1424343776642429,0.1219533311646881,-39.852604,18.026335,4,4,3,0.45535735998525734,0.5440368565272622
